song title,artist/band name,year,lyrics url,song_lyrics
Coming Home,Darude,2015,https://www.azlyrics.com/lyrics/darude/cominghome.html,"Days gone by but my heart still beats for yesterday
We been night the fear of the light there's so far
Open your door

Sent out the floor
This is the end
I'm walking the light
I see the sun
This is the end
I'm coming home
I'm coming home
The wheels keep on turning round and round
And here stopping night and night
I'm coming home, home, home, me me me me
"
Minute,"Stud, Mike",2015,https://www.azlyrics.com/lyrics/mikestud/minute.html,"[Verse 1 - G4SHI:]
She smoking it up and she drinking this cup
But she throwing it back and I picked that ass up
And I got your bitch in the pretzel when you salty as fuck
I'm the new man in town, I'm the new man in town
Name one bitch that turn me down
Shit, I'm 'bout to fuck your girl right now
Bill Clinton of the rap game
Never corny, don't compare me to these whack lames
Too real for the rap game
I don't wanna chill, y'all faker than your whack chains
G4SHI last name, that's a fact mane
I'm the reason that your girl getting back pain
If I ever dissed you, bitch, fuck you
Yeah, cause I ain't never took it back mane
Knew this shit since the beginning
You know that this shit was written
You know that I be just chilling with beautiful women
Jolly Rancher sipping, you know these games we be winning
You know I gave you the business, never tie, homie, you tripping
Came out my momma box, I'll be so gifted
I'm pitching on my CC, wanted the cash or the CC
Drag you like he-she, she be all up on my pee-pee
You can't be Herman, you Peewee
Varsity balling, no D-league, on a yacht rolling this seaweed
Get these thirsty dumb hoes some Smart Water or Fiji
Get on your toes you can't see me

[Hook - G4SHI:]
I waited for a minute, woah
I told you I'm a get it, woah
And now we finally did it, woah
And now we finally with it, woah
I waited for a minute, woah
I told you I'm a get it, woah
And now we finally did it, woah
And now we finally with it, woah

[Verse 2 - Mike Stud:]
Way too many people counting on us to count us out
Your money my accountant probably counting now, shit is rough
Got them like why, when we go on the road
And them come through a show
And they see all these women and money we getting
I told you we get it, they looking around at the crowd
Like, yup, bro, you really did it, I get it, I get it
I get why they don't wanna give me the credit
Fuck it is what it is, it is what it isn't
Man, this how we live it, I'm come up the fastest
I'm doing some shit that you couldn't imagine
My girl is the baddest, we do it with passion
The music is blasting, my view is fantastic
Yeah, I'm on a wave, but I do not surf
My balcony feel like it's right on the edge of the Earth
So maybe I'll learn, the water is blue
My pockets are green, the sunset is yellow
We shop on Rodeo, we shoot on the rim with the team
Trust me it is what it seems, we living a dream
Move to LA and we killing the scene
Every athlete they come through the city for bitches
And liquor, they hitting up me, bitch, I'm a G
G4SHI, G4SHI tried to tell them that we 'bout to get it
If it's a lyric, I did it, froze up on my fitted

[Hook - G4SHI:]
I waited for a minute, woah
I told you I'm a get it, woah
And now we finally did it, woah
And now we finally with it, woah
I waited for a minute, woah
I told you I'm a get it, qoah
And now we finally did it, woah
And now we finally with it, woah

[Outro:]
G4SHI, G4SHI tried to tell them that we 'bout to get it
(Real shit)
"
Caint Use My Phone (Suite),"Badu, Erykah",2015,https://www.azlyrics.com/lyrics/erykahbadu/caintusemyphonesuite.html,"You can call it, but you can't use my phone
You can call it, but you can't use my phone
You can call it, but you can't use my phone

You better use telepathy 'cause you can't use my phone
Put a message in a bottle, but you can't use my phone
You better use Morse code 'cause you can't use my phone
Get a towel and some smoke 'cause you can't use my phone
You can call her, but you can't use my phone

You can call her, but you can't use my phone
You can call her, but you can't use my phone
You can call her, but you can't use my phone
Yeah yeah yeah
Better use telepathy 'cause you can't use my phone
Get a towel and some smoke 'cause you can't use my phone
Down, calling, up, right, down, dialing, dialing, calling
Dialing, right, up, right, down, calling, calling, calling
Badu, Badu, Badu, Badu, Badu, Badu, Badu, Badu
"
My Favorite Holiday,RuPaul,2015,https://www.azlyrics.com/lyrics/rupaul/myfavoriteholiday.html,"I woke up early Christmas morn' in my bed
Never felt so doggone good
'Cause I got everything I need
It's right here, with my baby
It's understood

Fa-lah, lah-lah
Ain't taking no train
Fa-lah, lah-lah
Ain't booking no plane
Fa-lah, lah-lah
You know what I'm sayin'
Fa-lah, lah-lah
My baby got candy cane

Some people wanna go where the snow falls down
Climb up on a mountain in the sky
Sip cocoa in a Tahoe chalet
But at home with you
It's my favorite holiday

Some people wanna get on with family
Take off to an island in the sun
Jump into the Panama Bay
But at home with you
It's my favorite holiday

It ain't like I ain't never been nowhere
Coast to coast and around the world
I could hear all angels sing
Stay home with my precious damn diamonds and pearls

Fa-lah, lah-lah
Ain't taking no train
Fa-lah, lah-lah
Ain't booking no plane
Fa-lah, lah-lah
You know what I'm sayin'
Fa-lah, lah-lah
My baby got candy cane, yeah

Some people wanna go where the snow falls down
Climb up on a mountain in the sky
Sip cocoa in a Tahoe chalet
But at home with you
It's my favorite holiday

Some people wanna get on with family
Take off to an island in the sun
Jump into the Panama Bay
But at home with you
It's my favorite holiday

Fa-lah, lah-lah
It's my favorite holiday
(At home with you!)
Fa-lah, lah-lah
It's my favorite fa-favorite

Some people wanna go where the snow falls down
Climb up on a mountain in the sky
Sip cocoa in a Tahoe chalet
But at home with you
It's my favorite holiday

Some people wanna get on with family
Take off to an island in the sun
Jump into the Panama Bay
But at home with you
It's my favorite holiday
"
A Place In The Woods,Twiztid,2015,https://www.azlyrics.com/lyrics/twiztid/aplaceinthewoods.html,"Stay out!

[Monoxide:]
You couldn’t see the clearing from the road
So, alone I sit, my legs folded and eyes closed
This is the place that I go
To come to grips that my sanity’s juxtaposed
With insanity, overload
And I’m afraid of my soul
When I’m back here, I’m all alone
There ain’t no screaming for help
When you're gone, they’ll never know

[Jamie Madrox:]
All the way to the drowning
Heavy stick in my hand and my heart, it keeps pounding
I'm holding them under
And their faces turn blue and I'm watching for wonder
See I hunt them like wild lions
And I catch em and kill em and cut em with hunting knife
Taxidermy like Mormons, stuff their body with leaves and replace vital organs
The thing that's important, is to never dispose of the edible organs
Delicious and morbid like a bucket of blood and a handful of organs
A place in the woods, where no one will hear you dying or seeing you live again
Rest here, you're home now, I'll keep you here with all of them

[Hook:]
Sometimes when you look in the woods, the woods... Look back
""I don't like to be-"" there's no one in the…
I am the woods
Do you believe in the devil?
I- I shouldn't of gone in there
Stop going there, -do you go in there for?
""Hey, stay out of the woods!""

[Blaze Ya Dead Homie:]
Off in the shadows on darkest of nights
There stands the heartless, his targets in sight
Underbrush overgrown, death stays hidden
Moss growth camouflage, body parts missin'
Trophy collection connected to the prize
Like to hear em scream, always look em in the eyes
Where my disguise is the face of a victim
Get excited everytime I knife sticks em
Watch em die in a place in the woods, the sensation feel so good
Drag em to the cabin, singing and laughing
Addicted to the feelin', so appealin' is the killin'

[Hook]

[Jamie Madrox:]
I'm taking them antlers, night is black as a panther
Lost in the rapture as I torture the victim I've captured
No hearin' the screams of me stabbin' behind, on the side of vacational cabins
There’s darkly shadows somewhere deep in woods where I have them
Tall trees, and the leaves they love the breeze
It’s so peaceful and secluded with horror you can’t believe
The begger repeating ""please"", broken down upon your knees
Hands quiver, come now bleed out until it reds the streets

[Monoxide:]
They wanna get up inside of my head, never
I don't care what the doctors said
In the woods with a bag full of smoke for cover
It just makes me feel better, just keeping it real when I
Tell you not to go in the woods
Cause I’m back there and I will sever
Head from neck, put em in a hole
And I call the show cause it’s dug fresh
Anything left, dig another hole
And burn that shit like I’m learnin' it
Crime scene tight like a tourniquet
In the woods I’m on my murder shit
Love to watch the blood squirt a bit
Just cover it up with the dirt like this
"
Winter,Tim Bendzko,2016,https://www.azlyrics.com/lyrics/timbendzko/winter.html,"Der Wind reißt die letzten Blätter von den Bäumen
Jetzt irren sie ziellos umher
Schneebedeckt - den asphaltierten Weg
Frierende Hände in den Taschen
Kein Blick mehr fürs Detail
Alle Spuren lautlos weggeweht

Woran soll man glauben
Wenn die Liebe nichts taugt ?
Wo ist die Zuversicht
Wenn man sie braucht ?
Wie kann man verbergen
Dass das Herz gefriert ?
Der Winter ist hier

Bin so merkwürdig abgestumpft
Adrenalin in Ketten aus Blei
Der Winter spielt das falsche Lied
Versuch die letzten Sonnestrahlen einzufangen
Mal den Himmel in Gedanken blau
Ich muss kämpfen
Ich darf die Hoffnung nicht verlieren

Woran soll man glauben
Wenn die Liebe nichts taugt ?
Wo ist die Zuversicht
Wenn man sie braucht ?
Wie kann man verbergen
Dass das Herz gefriert ?
Der Winter ist hier
Wie kann man verbergen
Dass man sich so fühlt ?
Der Winter ist hier
Der Winter ist hier
"
Ma Famille,Tal,2016,https://www.azlyrics.com/lyrics/tal/mafamille.html,"Les astres autour de ma vie
Le chant d'amour qui me suis
La voix dans ma voix
C'est ma famille
Et si parfois je m'éloigne
Vers l'ailleurs vers la capitale
Je reste à jamais le fruit
De ma famille

Dire au revoir à la maison aimée
Savoir y revenir et sous la nuit s'allonger
S'assurer que rien de nous n'est tombé
Hey, on a un monde à changer

Revenir à sa rue
Vers le bain de la vie,
Revenir vers soi
Vers l'amour on se rue,
Pour que les miens sourient,
Je me bats
Je n'l'oublie pas

[?]
My family is part of me and always will yeah
[?]
Where they'll go I will go we're family

Revenir à sa rue
Vers le bain de la vie,
Revenir vers soi
Vers l'amour on se rue,
Pour que les miens sourient,
Je me bats
Je n'l'oublie pas

Je ne me sens jamais ésseulée
Même éloignée des cœurs qui me nourrissaient
Ma famille là comme un trésor caché
C'est mon havre de paix

Mon havre de paix, yeah
C'est mon havre de paix, yeah hey
Mon havre de paix, hey
C'est mon havre de paix
"
You Don't Own Me,GRACE,2016,https://www.azlyrics.com/lyrics/grace/youdontownme.html,"You don't own me
You don't own me

[G-Eazy:]
Well, let's go
But I'm Gerald and I can always have just what I want
She's that baddest I would love to flaunt
Take her shopping, you know Yves Saint Laurent
But nope, she ain't with it though
All because she got her own dough
Boss bossed if you don't know
She could never ever be a broke hoe

You don't own me
I'm not just one of your many toys
You don't own me
Don't say I can't go with other boys

Don't tell me what to do
And don't tell me what to say
Please, when I go out with you
Don't put me on display

You don't own me
Don't try to change me in any way
You don't own me
Don't tie me down cause I'd never stay

Don't tell me what to do
And don't tell me what to say
Please, when I go out with you
Don't put me on display

[G-Eazy:]
Re-really though, honestly
I get bored of basic (No)
She's the baddest, straight up vicious, texting her asking her
If she's alone and if she'd sent some pictures, she said no (what)
Well goddamn, she said come over and see it for yourself
Never asking for your help, independent woman
She ain't for the shelf
Nah, she's the one
Smoke with her till the (Ahh)
Stayin' up until we see the sun
Baddest ever, I swear she do it better than I've ever seen it done
Never borrow, she ain't ever loan
That's when she told me she ain't never ever ever ever gonna be owned

I don't tell you what to say
I don't tell you what to do
So just let me be myself
That's all I ask of you
I'm young and I love to be young
And I'm free and I love to be free
To live my life the way I want
To say and do whatever I please

Huh! Hey!
Ohh-oh noo
Ohh Noo no-oh
Hell No no no-ooh
Don't, you don't
Hey!
(You don't own me)
But just know (nah), you never met somebody like me before tho
(Nah nah nah nah nah nah)
(You don't own me)
Easy.

You don't own me
"
Dito,"Pascual, Inigo",2016,https://www.azlyrics.com/lyrics/inigopascual/dito.html,"Eto na naman
Wala ng magawa
Dahil sa nararamdaman
Pilit-pilitin man itago ang laman
Ng puso di ko magawa

Sana naman makita mo
Na Ikaw lang naman ang hanap-hanap ko

Dito ka na lang sa piling ko
'Wag na wag ka nang aalis
Dito ka na lang sa yakap ko
'Wag na wag ka ng bibitiw

Dito ka na lang
Dito ka lang

Naguguluhan kung saan saan naghanap
Pero di makahanap ng katulad mo
Kung sa'kin ka lang di ka sasaktan
Pangako hinding hindi ka iiwan

Sana naman makita mo
Na Ikaw lang naman ang hanap-hanap ko

Dito ka na lang sa piling ko
'Wag na wag ka nang aalis
Dito ka na lang sa yakap ko
'Wag na wag ka ng bibitiw
"
Wolves,Kanye West,2016,https://www.azlyrics.com/lyrics/kanyewest/wolves.html,"[Kanye West:]
Lost out, beat up
Dancin', down there
I found you, somewhere out
'Round 'round there, right right there
Lost and beat up
Down there, dancin'
I found you, somewhere out
Right down there, right 'round there

[Kanye West:]
Lost and, found out
Turned out, how you thought
Daddy, found out
That you turned out, how you turned out
If mama knew now
How you turned out, you too wild
You too wild, you too wild
You too wild, I need you now
Love you (Got to)
Love you (Love you)
Found you, found you
Right now, right now
Right now, right now
If your mama knew how
You turned out, you too wild
You too wild, you too wild
You too wild, and I need you now
Lost and found out

[Vic Mensa:]
Cry, I'm not sorry
Cry, who needs sorry when there's Hennessy?
Don't fool yourself
Your eyes don't lie, you're much too good to be true
Don't fire fight
Yeah, I feel you burning, everything's burning
Don't fly too high
Your wings might melt, you're much too good to be true
I'm just bad for you
I'm just bad, bad, bad for you

[Sia:]
I was lost and beat up
Turned out, burned up
You found me, through a heartache
Didn't know me, you were drawn in
I was lost and beat up
I was warm flesh, unseasoned
You found me, in your gaze
Well, I found me, oh, Jesus
I was too wild, I was too wild
I was too wild, I was too wild
I was too wild, I was too wild

[Kanye West:]
And I need you now
Lost and found out (Yeah)

[Kanye West:]
Yeah
You gotta let me know if I could be your Joseph
Only tell you real shit, that's the tea, no sip
Don't trip, don't trip, that pussy slippery, no whip
We ain't trippin' on shit, we just sippin' on this
Just forget the whole shit, we could laugh about nothin'
I impregnate your mind, let's have a baby without fuckin', yo
I know it's corny bitches you wish you could unfollow
I know it's corny niggas you wish you could unswallow
I know it's corny bitches you wish you could unfollow
I know it's corny niggas you wish you could unswallow
Ay, I know it's corny bitches you wish you could unfollow
I know it's corny niggas you wish you could unswallow
You tried to play nice, everybody just took advantage
You left your fridge open, somebody just took a sandwich
I said, ""Baby, what if you was clubbin'
Thuggin', hustlin' before you met your husband?""
Then I said, ""What if Mary was in the club
'Fore she met Joseph, around hella thugs?""
Cover Nori in lambs' wool
We surrounded by the fuckin' wolves
(What if Mary) ""What if Mary
(Was in the club) Was in the club
'Fore she met Joseph with no love?""
Cover Saint in lambs' wool
(And she was) We surrounded by
(Surrounded by) The fuckin' wolves
"
Faneto,Young Pappy,2016,https://www.azlyrics.com/lyrics/youngpappy/faneto.html,"Gang gang gang gang in this bitch gang in this bitch gang gang gang take your bitch nigga
Hold up ayeeee ayeeee ayeeeee gang in this bitch gang in this bitch gang gang gang 616 nigga

[Chorus:]
I'm a Lil hot nigga in a steamer nigga riding with that Nina nigga said I'm feining nigga
Don't wanna put a 30 in it I'm like I don't it nigga you tweaking nigga where the fuck is
Munchie I ain't see him nigga tell em nigga all that shit you talking you ain't mean it
Nigga (cuz you dead now)! BU roll that shit up that shit wreakin nigga when we roll up
Your ass will get smoked if you tweaking nigga they gone have to find you like nemo (find nemo [x2])
I just came from down there with Kemo hold on hold on

Bitch I'm Young Pappy I get on ya ass
Let that Nina blast
Tryna rob me they like hell nahj
Boy he be with Spazz
Do a hit snatch extra Spazz
Do the dirty dash
Switching lanes wait bro do a stain
You think folks finna crash
They like wait
Lil bro slow down while we riding through uptown (hold up)
We might have to go and blow McDonald's down (hold up)
Potato barrel that bitch make not a sound (hold up)
Two three shots he hit the floor don't need a lot of rounds (boom boooomm)
I smoke Teezy by the pound
Block that bitch if I'm lying bitch I'm not around
Rico D Way with that k he love that chopper sound
Hit your block we fire off shots even if the cops around

[Chorus]

I just hit a stain on a OC (ounce of coke)
Bitch we smoke that thang that's that OG (dopey dope)
I been in the game but I ain't saying I'm no OG (hold up)
But I still beat your ass like OG
Its light tank behind this bitch I'm riding solo key
I press the button this bicth ride without no key
He like miss pappy I'm like bicth you don't know me
Better Google my name lil nigga I bet your bitch know me
Where's my faneto they like turn that Keef shit off that shit so weak
Nigga ride down Hazelwood and I'll pick niggas off
That's shit so shit TFG, PBG
Lil head white boy y'all ass team why ya so deep (hold up)
Ayeeee

We gone make you bop just like Lil Foe
He gone catch a shot just like Lil Foe (hold up)
"
High Road,Alexx Calise,2016,https://www.azlyrics.com/lyrics/alexxcalise/highroad.html,"It can hurt far worse
To do the right thing
Sometimes to build, you must destroy

Some may have things
To say about you
At least you can look at yourself

Come a day when 
This will all end 
Sun will shine through the clouds
Our decisions
Are what make us
Don’t forget who you are

Gotta take the high road
Yea I know its less traveled
And although it may seem so, you’re not alone

Wish you weren’t 
Born with a conscience
Seems its more trouble than it’s worth

So hard to stay true 
The world’s against you
Now here is where you earn your wings

Come a day when 
This will all end 
Sun will shine through the clouds
Our decisions
Are what make us
Don’t forget who you are

Gotta take the high road
Yea I know its less traveled
And although it may seem so, you’re not alone

Live through this
Come out stronger
Oh, be the better man
Now show the world just what you’re worth 

Gotta take the high road
Yea I know its less traveled
And although it may seem so, you’re not alone
"
Crossroads (The Love Affair' Sailing Theme),"Pangilinan, Michael",2016,https://www.azlyrics.com/lyrics/michaelpangilinan/crossroadstheloveaffairsailingtheme.html,"You came into my life unexpectedly
Without even knowing it you we're slowly
Making a place in my heart
You gave my life a brand new start
You we're making a place in my heart
You gave my life a brand new start

Crossroads
This is where I stand
Should I go back
Or should I take a chance

I'm living in the present
But my mind is stucked in the past
Not knowing what I'll lose
Not knowing what will last

A memory that's still in my heart
Even though we're far apart
A memory that's still in my heart
And I wish you well with your brand new start

Crossroads
This is where I stand
Should I go back
Or should I take a chance

Crossroads
Tough to face tomorrow
Without you here today
I'm in deep sorrow

I'm standing in the middle of nowhere
Hoping deep in your heart
You know how much I care

No matter where you go
No matter how near or far who knows
I wish you well with your brand new start
I wish you well with your brand new start

Crossroads
This is where I stand
Should I go back
Or should I take a chance

Crossroads
This is where we are
Just hold tight
Forever's not too far

Crossroads
This is not the end
I'll met you where we can begin again
"
Animals,Big Thief,2016,https://www.azlyrics.com/lyrics/bigthief/animals.html,"The animals are wonderful
Such a vision in the sun, how they rail
I catch my breath and count my dough
And I only live to run and I'll need to go
You and I were born and I'll make you make your mind up
Hold me

She always knew
She'll always know
That I love to run so well but I need to go
You and I were born and I'll make you make your mind up
Hold me

You and I were born with the same design
Nothing in the world that will make you make your mind up
If I had a choice I'll wait to find
Nothing in your eyes will tell me where you'll lie
Hold me
"
World Is Mine,ASAP Ferg,2016,https://www.azlyrics.com/lyrics/asapferg/worldismine.html,"[Intro - A$AP Ferg & Big Sean:]
Yeah
Better get the fuck out my face
You always telling me I got the world
Talking all that shit
Bitch you better the fuck out my face
But I don't have half of what I want to achieve
Na-na-na-na, fuck is you saying
I got to get it

[Chorus x2 - Big Sean:]
She tried to tell me that the world is mine
I know that ain't true
And even though I want it all
I'm young, man, and I got everything to lose
I'm young, man, and I got everything to lose
I'm young, man, and I got everything to lose
I'm young, man, and I got everything to lose
I'm young, man, and I got everything to lose

[Verse 1 - A$AP Ferg:]
She tried to tell me that the world is mine
But you know it ain't true, you know it ain't true
I'm tryna make a dollar, get my ass up out of Harlem
Cause you know the haters watching and the bullets ain't cool
Ain't you, attracted to a powerful motherfucker
Don't wanna be compared to these other dudes, motherfucker
Who turning so passionate when they battling motherfuckers
But never get a crib up in Malibu motherfucker
And I don't want to wind up like him
Be careful, that time fold, you won't let them in
Grinding that old food, no AC or fan
No trips to Jamaica, babe you gets no tan
I wanna pull up pull up in a 4-4 or Benz
A Sprinter van, with TVs in
Your crew jump in, I'm getting those gins
And we get muhfucking high as a kite
You say that this shit mami, cause you my girl
You say you just need me and need no one else
But with your love, ambition, take over the world

[Chorus x2]

[Verse 2 - Big Sean:]
Funny how it all go go
You never could know though
What happened to Tiger?
Was Kobe, you know hoes
Get caught in a photo
Lipstick on your polo
And all the trust that you build's right out the door door
Y'all went from lovebirds to looking like do-do's
And that shit gon last, for months it'll go go
And that shit gon drag, drag on like komodo
Over a bitch that look like Quasimodo, God!
Now you calling and checking in, all the time like your ass still on parole though
Wondering if you just better off solo
You paying a price, but is that what it owe though?
Praying up to God about shit that's not even holy
You like she tripping over bitches saying that they know me
Then she put the pussy on me, swear that shit control me
That shit control me, man that shit control me

[Chorus x2]
"
Stop Me,Christon Gray,2016,https://www.azlyrics.com/lyrics/christongray/stopme.html,"Stop me
Stop me
Stop me

Once upon a time the people pleaser in me would hold back
'Til God said this message is much bigger than rap
Been happening for years, we've seen it across the map
The boomerang flow, me and Tom just brought it back
Preaching at people with no love
Stay looking at sinners with cold shrugs
The like minded get met with warm hugs
Welcome to the circus, it's all good on the surface
If you don't agree then throw a stone
All our houses made out of glass, I'm going home
Thinking who's who it's the attack of the clones
I'm at the final table when cards is being shown
Gotta keep my hands folded
Throw the deuces in, I can't hold em
Schools out, we tired of being scolded
We know the rules, just hate the way that you told 'em

Stop me, stop me
Oh somebody stop me
Stop me, stop me
Please, somebody stop me
Stop me, stop me
Oh, somebody stop me
And Lord if I'm doing it wrong then please stop me
Stop me, Stop me, Stop me
And Lord if I'm doing it wrong then please stop me

Feels like the cold war, but I ain't Russian though
Slowing things down, no concussion bro
And I already know I'm not untouchable
Just tryna give em less Cosby, more Huxtable
Sam sung, the change is gon' come
Watch it on my cell, they beating the same drum
Over crowded cells, in chains they can't run
It's 50 years later, where the change coming from
God said love your neighbor like you love yourself
But when a man wants a man then he's on the shelf
She say she feel like a man and just wants some help
I guess it's easier to love em when it's someone else
So I apologize for the Paul disguise
We been wearing without solving the Saul inside
We don't mean no harm, we here to harmonize
Sound the alarm, it's time to cross the line

Stop me, stop me
Oh somebody stop me
Stop me, stop me
Please, somebody stop me
Stop me, stop me
Oh, somebody stop me
And Lord if I'm doing it wrong then please stop me
Stop me, Stop me, Stop me
And Lord if I'm doing it wrong then please stop me

I think it's time for me to turn the mirror round
I don't like what I see, I'm double blinking now
Visine, I mean it's getting clearer now
The devil keeps talking, should I hear him out?
I'm fighting to believe I'm free
Neo sparring with Morpheus, look where I bleed
Stings like a bee, I ain't their Ali
People funnel the cake, the only fair I see
One for the money, two for the show
I do it for free if my grass will still grow
If I don't do it for three then who do I do it for (four)
I'm wrestling like Jacob
Wondering what I'm made of
Everyday that I wake up, I'm feeling less cushion
The logo's a button, I been wanting you to push it
Standing at the edge, staring at the ground
Tryna keep my focus, it's a long way down so

Stop me, stop me
Oh somebody stop me
Stop me, stop me
Please, somebody stop me
Stop me, stop me
Oh, somebody stop me
And Lord if I'm doing it wrong then please stop me
Stop me, Stop me, Stop me
And Lord if I'm doing it wrong then please stop me
"
Breakdown,Rebelution,2016,https://www.azlyrics.com/lyrics/rebelution/breakdown.html,"Look at her singing in the town
Never around, I was never around
See her dancing on the clouds
Missing out, I'm always missing out
Another mile, what a sight
Another minute of my life gone by
My time flies
Well I'll sleep 'til I arrive

Slow down, don't break down
Slow down, on the verge of a breakdown
Slow down, don't break down
Slow down, don't break down

What a life to live
What a strange little gift
Won't chase another dream but
It's not as easy as it seems
Where are we bound?
Always missing out
My time flies
Well I'll sleep 'til I arrive

Slow down, don't break down
Slow down, on the verge of a breakdown
Slow down, don't break down
Slow down, don't break down
"
Hoodoo Man Blues,"James, Colin",2016,https://www.azlyrics.com/lyrics/colinjames/hoodoomanblues.html,"Well, I wonder, what's the matter
Child you know the time
Well it seemed like an hour
Everything had changed
But I hold up my head
I'm trying to make you understand
Everybody tells me
Somebody hoodoo'd the hoodoo man

Well now, I buzzed your bell this morning
Had your elevator run slow
I buzzed your bell in, woman
Take me on the third floor
Well, I hold up my head
Trying to make you understand
Everybody they tell me
Somebody hoodoo'd the hoodoo man

Now I'm telling you this time baby
I'm not gonna tell you no more
Next time I tell you, I'm gonna let you go
Now hold my hand
I'm trying to make you understand
Somebody's they tell me
Somebody hoodoo'd the hoodoo man
"
Vandalain,Fallulah,2016,https://www.azlyrics.com/lyrics/fallulah/vandalain.html,"Put your head on my shoulder when less time
Before you walk out the door without a goodbye
Put your head on my shoulder, just for a while
Cause I feel really useful when you cry

Ooh ooh ooh, Vandalain
Oh oh, Vandalain
Vandalain
Oh oh, Vandalain

I keep waiting around for a slice of your pie
Just to watch you eat it all with a smile
Every minute you fool and so am I
When you put out your honey, with drop like flies

Ooh ooh ooh, Vandalain
Oh oh, Vandalain
Vandalain
Oh oh, Vandalain

You vandalize me
You vandalize me
So come along with this sad, sad song, song
Here for you
And don't expect it for you to be, when I need you too
I know you
I know you

You're my Vandalain
Oh oh, Vandalain
Vandalain
Oh oh, Vandalain
Ooh ooh ooh
"
Que Que a Gente Faz Com a Gente,Zé Neto & Cristiano,2016,https://www.azlyrics.com/lyrics/znetocristiano/quequeagentefazcomagente.html,"Já tô sentindo ciúme e saudade
Sei que não posso negar é verdade
A gente tava só ficando
Foi ficando, ficando e ficou sério demais
Complicou demais, o que é que a gente faz?
O que é que a gente faz?

O que é que a gente faz com a gente?
Assume esse rolo ou mente?
Que não existe sentimento
Quem tá de fora, já tá vendo
E o que ficou, é amor, é amor
Isso é amor!

Já tô sentindo ciúme e saudade
Sei que não posso negar é verdade
A gente tava só ficando
Foi ficando, ficando e ficou sério demais
Complicou demais, o que é que a gente faz?
O que é que a gente faz?

O que é que a gente faz com a gente?
Assume esse rolo ou mente?
Que não existe sentimento
Quem tá de fora, já tá vendo
E o que ficou, é amor, é amor
Isso é amor!
"
Alone,I Prevail,2016,https://www.azlyrics.com/lyrics/iprevail/alone.html,"We used to have it all
It was us against the world, but now
I’ve been sleeping on my own
Spending all these nights alone knowing you’re not coming home

Cause you’re running through my dreams
It’s like you’re on repeat
Feels like eternity, and I can’t believe

I let you in, you left me out
You left me on my own, you left me all alone
I let you in, you bled me out
You left me skin and bone, you left me all alone

You left me all alone

I would’ve gave it all
Truth be told I can’t believe you’re gone
Like a dream I can’t recall
Now I gotta face the fact that you’re never coming back

Cause you’re running through my dreams
It’s like you’re on repeat
Feels like eternity, and I can’t believe

I let you in, you left me out
You left me on my own, you left me all alone
I let you in, you bled me out
You left me skin and bone, you left me all alone
You used to run, run through my veins
And to be honest, I know I’ll never be the same
I let you in, you left me out
You left me on my own, you left me all alone

You left me all alone

I see you in my dreams
I can’t believe you’re gone
When it’s too dark to see
I’ll leave the light on
I’ll leave the light on
I’ll leave the light on
When it’s too dark to see

I let you in, you left me out
You left me on my own, you left me all alone
I let you in, you bled me out
You left me skin and bone, you left me all alone
You used to run, run through my veins
And to be honest, I know I’ll never be the same
I let you in, you left me out
You left me on my own, you left me all alone
"
Temporary One,"Stone, Justin",2017,https://www.azlyrics.com/lyrics/justinstone/temporaryone.html,"If I lost myself, would you take my hand
Would you take me away from the world that I'm in
Cause you heard, I got some happiness
Cause I heard, you got regrets
Nothing is forever
So guess that's why they left

I don't, I don't want another one
I don't, I don't, I don't
I don't, I don't want another one
I don't, I don't, I don't
I don't, I don't want another one
I don't, I don't, I don't
I don't, I don't want another one
I don't, I don't, I don't
Temporary one
Just a temporary one
Temporary one
Just a temporary one

I don't, I don't
I don't, I don't
I don't, I don't
I don't, I don't

Talking in the mirror, do this for yourself
You got problems but really what would this help
And I hate what you have made me
I hate what you have done
Know we run through circles tryna find that one

I don't, I don't want another one
I don't, I don't, I don't
I don't, I don't want another one
I don't, I don't, I don't
Temporary one
Just a temporary one
Temporary one
Just a temporary one

I don't, I don't
I don't, I don't
I don't, I don't
I don't, I don't
"
